,train loss,true loss,val acc
623,274.5109406709671,421.6924243569374,0.433
624,275.2861824929714,419.8172060251236,0.447
625,272.1797712445259,410.9730399250984,0.4495
626,274.28769078850746,415.5885553956032,0.438
627,273.7636247873306,414.88395327329636,0.4505
628,273.9479107260704,419.39503502845764,0.4495
629,273.95572942495346,416.5595402121544,0.437
630,273.21070808172226,413.00532364845276,0.448
631,273.6611939072609,416.50693398714066,0.4495
632,272.9763637781143,419.3299959897995,0.442
633,273.8516490459442,416.60202807188034,0.435
634,272.0775063633919,416.37196385860443,0.4475
635,272.11253160238266,416.2929571866989,0.4305
636,270.60157483816147,417.1873291730881,0.449
637,272.4692552089691,418.4991112947464,0.4375
638,269.62983548641205,416.20989632606506,0.446
639,270.5509463250637,413.2695657610893,0.455
640,272.59652993083,424.7000461220741,0.4535
641,271.4013352394104,414.67109137773514,0.4425
642,270.17501854896545,417.5930024385452,0.4455
643,270.5877419114113,418.35263776779175,0.441
644,271.84017074108124,421.06827425956726,0.4445
645,271.2907392382622,421.06632602214813,0.44
646,268.62909108400345,414.34695172309875,0.444
647,269.1888491511345,417.2748979330063,0.438
648,269.5571600198746,418.3452649116516,0.446
649,269.3717944920063,414.22726410627365,0.447
650,269.0922128558159,420.4449138045311,0.4415
651,270.1528671979904,414.82003116607666,0.447
652,269.30450516939163,422.33706146478653,0.4445
653,268.8855607807636,413.8676990866661,0.4465
654,268.82660922408104,416.00381380319595,0.4315
655,268.4538571536541,416.20181608200073,0.439
656,267.8547230362892,414.3629778623581,0.448
657,268.38803845644,412.1028953194618,0.4425
658,268.4194702208042,418.26459497213364,0.443
659,267.05821454524994,414.4488693475723,0.4515
660,267.0598449110985,417.38300454616547,0.4475
661,266.89761555194855,411.79474341869354,0.446
662,267.32239788770676,412.80128079652786,0.443
663,265.72361820936203,416.0118021965027,0.4405
664,266.556407302618,420.18460339307785,0.4495
665,268.16853988170624,414.2999345064163,0.4445
666,265.96659994125366,415.0990788936615,0.435
667,265.92144125699997,416.44246250391006,0.441
668,265.205701649189,414.10494589805603,0.439
669,266.1266610622406,413.9907884001732,0.4435
670,265.136998295784,418.9688394665718,0.4455
671,265.5778542160988,411.2845821380615,0.445
672,268.6925547719002,419.3464621901512,0.438
673,265.42371052503586,415.61160123348236,0.4385
674,264.5897650718689,417.8244872689247,0.439
675,264.80808687210083,418.63322275877,0.437
676,264.5613241493702,418.0558404326439,0.441
677,265.56572419404984,419.0488751530647,0.4415
678,265.68101292848587,414.6326451897621,0.438
679,264.14338943362236,412.11503410339355,0.445
680,266.0789477825165,413.53511840105057,0.4395
681,264.07942551374435,419.21405482292175,0.4445
682,266.3030110299587,416.19296330213547,0.439
683,264.47445690631866,410.4676817059517,0.442
684,263.48770329356194,415.57473635673523,0.4355
685,263.59587463736534,413.87756514549255,0.45
686,262.21886855363846,411.0843713879585,0.437
687,263.53909584879875,415.8320064544678,0.4425
688,261.4733827114105,410.43093222379684,0.444
689,261.8950524330139,418.40674018859863,0.4475
690,263.4668790400028,415.3785415291786,0.4365
691,261.67335510253906,414.33887737989426,0.436
692,260.77717980742455,410.6999599933624,0.441
693,262.4202227592468,413.6020750403404,0.4425
694,262.00695139169693,411.90894412994385,0.443
695,262.2263488471508,409.51577562093735,0.4475
696,260.26386258006096,418.93619906902313,0.447
697,261.9558053612709,413.9316920042038,0.447
698,262.95199754834175,415.35526102781296,0.4405
699,260.02053076028824,410.0459285378456,0.44
700,259.3067605793476,415.029121696949,0.4435
701,261.1392739415169,414.0358459353447,0.4375
702,259.81882578134537,416.12314915657043,0.4315
703,259.79102435708046,412.5374182462692,0.448
704,261.1665541231632,412.0475031733513,0.435
705,259.4334774017334,413.43616157770157,0.437
706,258.61294585466385,415.2252841591835,0.443
707,261.3361436724663,414.9199225306511,0.4435
708,258.8750477731228,417.38199812173843,0.4415
709,259.23284336924553,420.20937716960907,0.434
710,259.0029584169388,414.12122881412506,0.434
711,258.97437450289726,412.42018216848373,0.4375
712,258.1349664926529,409.1355524659157,0.4405
713,258.0793317258358,416.8717715740204,0.433
714,258.7980915904045,415.80030131340027,0.441
715,258.24145981669426,411.87613010406494,0.445
716,257.54123494029045,412.0489599108696,0.452
717,257.58816519379616,415.21936720609665,0.4395
718,258.81839844584465,421.30889827013016,0.4475
719,257.7372667193413,412.76702082157135,0.441
720,256.1710206568241,413.71853941679,0.443
721,258.5966459810734,411.4991282224655,0.4495
722,256.87210246920586,414.61497765779495,0.4415
723,255.91812121868134,418.5119153857231,0.4445
724,256.05909326672554,409.6421064734459,0.436
725,255.6505530178547,408.8457930088043,0.441
726,256.41832306981087,414.41972279548645,0.4365
727,255.19133710861206,414.3218067884445,0.4345
728,255.91694366931915,416.85140520334244,0.441
729,256.2508798837662,414.1150633096695,0.4335
730,255.98590901494026,415.3779422044754,0.4535
731,257.0588164329529,414.1743897795677,0.4315
732,257.0438523590565,416.2635134458542,0.4335
733,255.95694640278816,412.39299100637436,0.449
734,253.10928085446358,411.45497477054596,0.445
735,257.21761497855186,411.3780755996704,0.4375
736,255.2135160267353,411.3925733566284,0.449
737,256.01079347729683,408.25388127565384,0.44
738,254.21164843440056,415.2666879296303,0.442
739,254.7319875061512,412.68011474609375,0.438
740,255.94693267345428,408.9436556696892,0.4455
741,255.18077033758163,412.9291430711746,0.4375
742,252.58578315377235,415.0797939300537,0.4395
743,252.87500295042992,411.51254320144653,0.447
744,253.58702236413956,408.6816034913063,0.44
745,252.80762526392937,406.4072893857956,0.442
746,253.69666573405266,417.41176015138626,0.4365
747,253.75744435191154,412.7534444928169,0.434
748,253.5756562948227,412.29798543453217,0.4365
749,251.19179359078407,411.6704931259155,0.436
750,251.8160992860794,410.2090721130371,0.428
751,251.3988817036152,411.1029614806175,0.438
752,252.74562177062035,416.0062100291252,0.4195
753,253.99390637874603,412.7547808289528,0.434
754,251.401934415102,407.7597936987877,0.441
755,251.81101366877556,412.5417762994766,0.4425
756,251.61722266674042,411.68230724334717,0.4445
757,252.7307033240795,419.5423101782799,0.4435
758,252.01161381602287,409.6248880624771,0.4355
759,249.69061076641083,409.36540991067886,0.445
760,250.96648931503296,412.8149136900902,0.446
761,250.48070910573006,414.7587538957596,0.437
762,252.35702908039093,407.59328323602676,0.445
763,249.49410340189934,418.9344834089279,0.4435
764,251.22022151947021,412.3617044687271,0.4365
765,248.6582384109497,414.71368020772934,0.437
766,247.85973235964775,408.95059883594513,0.4395
767,248.78338846564293,414.20324182510376,0.427
768,251.07843419909477,420.2385845184326,0.4385
769,249.69727420806885,411.37940323352814,0.445
770,249.60339000821114,412.1483509540558,0.4365
771,252.4036386013031,413.24964731931686,0.4305
772,248.22205382585526,411.47324085235596,0.4415
773,249.15484827756882,414.27858531475067,0.438
774,249.8326676785946,408.7324723005295,0.437
775,249.34942942857742,411.95837754011154,0.4425
776,245.36675444245338,410.3529170155525,0.4425
777,247.6736812889576,408.8194772005081,0.4415
778,246.2672107219696,408.74877417087555,0.4365
779,248.57996675372124,413.819732606411,0.427
780,248.9956222474575,414.7035174369812,0.433
781,248.12818881869316,409.62165969610214,0.4415
782,247.56481611728668,409.9316668510437,0.4365
783,246.209040671587,413.02983993291855,0.4365
784,247.4867009818554,407.07585150003433,0.4355
785,248.89947551488876,414.13970243930817,0.436
786,247.37254080176353,415.15446799993515,0.4385
787,245.52383249998093,411.8284119963646,0.4335
788,246.30393594503403,408.27670282125473,0.4365
789,246.69575929641724,411.34971046447754,0.4475
790,245.45342233777046,406.5077032446861,0.445
791,247.26740339398384,410.73354583978653,0.433
792,247.16011735796928,411.1930790543556,0.434
793,246.13870099186897,407.2869443297386,0.4365
794,244.77514538168907,406.70613491535187,0.4385
795,243.79145842790604,411.27846044301987,0.442
796,246.7285120487213,408.2844421863556,0.4395
797,245.1878698170185,412.5728185772896,0.4315
798,245.95728927850723,406.7523491382599,0.4315
799,244.53442111611366,421.95573019981384,0.4255
800,244.80553129315376,412.97510653734207,0.432
801,245.76730939745903,410.12062734365463,0.435
802,244.2239246070385,410.27935618162155,0.4405
803,242.23923248052597,414.99289959669113,0.4365
804,244.9656549692154,416.91808557510376,0.4355
805,242.6736499965191,412.2478896379471,0.4385
806,241.2055033147335,418.1776034832001,0.432
807,244.50747001171112,411.4099986553192,0.444
808,242.50960183143616,405.63849890232086,0.455
809,240.78505641222,416.78134471178055,0.438
810,243.64476972818375,410.65145802497864,0.451
811,244.17262503504753,411.0932900905609,0.444
812,244.00848892331123,410.101854801178,0.4285
813,244.5192632675171,411.9108255505562,0.4285
814,243.02237913012505,417.74214869737625,0.434
815,244.08480140566826,407.66515892744064,0.4465
816,244.09786313772202,415.1876412034035,0.433
817,244.41468608379364,407.2738146185875,0.446
818,241.88009431958199,413.60677736997604,0.4505
819,243.0034700334072,408.6831285357475,0.4375
820,242.45108756422997,414.46598666906357,0.444
821,240.7476543188095,410.24041306972504,0.4365
822,241.34064120054245,420.1071494817734,0.4305
823,243.11337965726852,409.58617436885834,0.4315
824,241.70352709293365,411.6594340801239,0.434
825,241.59193196892738,410.14259934425354,0.4375
826,242.00332689285278,410.2935423851013,0.4355
827,239.7808289527893,416.35268491506577,0.429
828,240.6452432870865,409.7457106113434,0.4385
829,239.81196266412735,409.4576658606529,0.4465
830,240.11035132408142,408.20497584342957,0.437
831,239.00953549146652,409.77348643541336,0.4475
832,237.55865982174873,410.58382338285446,0.44
833,240.41350537538528,410.1460036635399,0.444
834,239.95933187007904,409.82378816604614,0.4355
835,239.32309874892235,411.03267669677734,0.435
836,238.97950360178947,408.63011372089386,0.441
837,237.87445789575577,418.5853529572487,0.4365
838,240.42179343104362,413.90607064962387,0.437
839,237.92515709996223,412.3936240077019,0.4355
840,237.86011451482773,408.82836878299713,0.4445
841,238.9674859046936,409.91155791282654,0.444
842,240.66267603635788,413.41908329725266,0.4405
843,238.87150898575783,408.47439485788345,0.4475
844,238.53351256251335,406.86502492427826,0.4385
845,239.72699227929115,414.1535707116127,0.447
846,238.47179245948792,413.03520023822784,0.44
847,238.27650037407875,413.0063234567642,0.4445
848,239.13216391205788,414.4412890672684,0.435
849,236.5776405930519,406.6962625980377,0.443
850,235.91783952713013,409.343053817749,0.447
851,238.15802401304245,414.5761621594429,0.439
852,239.6043971478939,416.9513612985611,0.437
853,236.64987942576408,408.01332235336304,0.4405
854,236.34148707985878,412.89258378744125,0.4425
855,236.55227380990982,411.1310643553734,0.4375
856,237.66091433167458,410.686407327652,0.434
857,236.61769080162048,408.78551882505417,0.4365
858,237.14609944820404,409.8460546731949,0.432
859,235.89099875092506,415.2061042189598,0.436
860,235.3496884405613,412.0794749855995,0.441
861,236.33485716581345,410.85677087306976,0.441
862,235.57306066155434,415.6679074168205,0.432
863,235.71240028738976,410.0857667326927,0.436
864,234.47228235006332,414.4886482357979,0.435
865,234.19823551177979,412.52663350105286,0.443
866,233.2467819750309,410.32570761442184,0.433
867,236.16228559613228,414.59984773397446,0.4405
868,235.34326735138893,410.964743077755,0.4285
869,235.62591496109962,405.918497800827,0.429
870,237.22596475481987,415.6501069664955,0.444
871,233.61945310235023,409.90409594774246,0.443
872,235.41745820641518,415.0115567445755,0.435
873,235.19802606105804,407.7993631362915,0.4285
874,233.35185220837593,407.85248523950577,0.4425
875,233.58831441402435,411.13550823926926,0.4425
876,234.27757051587105,415.1255069375038,0.428
877,233.4636872112751,411.13660502433777,0.4385
878,234.01999726891518,418.0054947733879,0.434
879,233.70023968815804,413.1068093776703,0.4485
880,232.76528543233871,413.14224994182587,0.43
881,233.178503125906,409.8634424805641,0.4405
882,231.99322137236595,411.22298496961594,0.4375
883,232.39783105254173,410.1945692896843,0.421
884,233.167245388031,407.9475026726723,0.4375
885,233.26893052458763,409.8981985449791,0.442
886,233.08726653456688,405.6348761320114,0.436
887,231.8346791267395,413.39970791339874,0.434
888,230.45449978113174,424.75038599967957,0.442
889,232.7490193247795,415.1058931350708,0.4375
890,231.60606706142426,408.10307854413986,0.4355
891,229.56656694412231,406.7391487956047,0.441
892,231.5496606528759,412.63835299015045,0.433
893,232.84509122371674,409.76294964551926,0.4225
894,231.3360187113285,407.7946259379387,0.4365
895,230.8413181900978,409.28190523386,0.4335
896,229.7464184165001,407.4265812635422,0.44
897,230.5152577161789,408.4211978316307,0.439
898,229.92898651957512,407.0866648554802,0.425
899,232.02613055706024,411.7506296634674,0.4365
900,230.40163019299507,410.2065404057503,0.4375
901,230.29214361310005,411.86624079942703,0.4265
902,230.45324528217316,407.26782327890396,0.4425
903,231.59427145123482,408.4370236992836,0.442
904,231.20894095301628,417.57482278347015,0.4305
905,229.9008927345276,411.07270961999893,0.4325
906,228.4533115029335,414.91643488407135,0.4245
907,229.9160616695881,412.9557192325592,0.4285
908,230.75990921258926,413.395414352417,0.43
909,229.19667321443558,407.76051157712936,0.428
910,229.87986093759537,412.3186865448952,0.435
911,229.50469213724136,411.90259236097336,0.432
912,228.84716737270355,408.45884305238724,0.4375
913,227.76261621713638,411.15371572971344,0.44
914,230.19569823145866,405.26952034235,0.4335
915,230.60041418671608,412.6240327358246,0.432
916,230.59635785222054,407.59748524427414,0.4465
917,227.1832420527935,408.09516900777817,0.433
918,228.14811339974403,413.0927860736847,0.4385
919,226.88866674900055,422.1113439798355,0.4265
920,229.71445873379707,415.3213472366333,0.437
921,228.176350325346,407.886171400547,0.439
922,227.62451881170273,415.5444868206978,0.426
923,228.7132486999035,411.6325113773346,0.4265
924,228.40582865476608,411.06401681900024,0.443
925,227.82142066955566,408.26043021678925,0.441
926,227.89322009682655,410.83736675977707,0.4435
927,228.63010293245316,408.478417634964,0.4365
928,225.39102977514267,416.14734107255936,0.4365
929,224.89296078681946,413.4053453207016,0.431
930,226.58893489837646,410.47776675224304,0.4375
931,227.33672299981117,406.9730206131935,0.438
932,228.04662382602692,409.92245227098465,0.4425
933,228.0385985970497,412.6563174724579,0.432
934,226.7860243320465,411.1918166875839,0.4215
935,227.2185432612896,411.2179048061371,0.4415
936,228.25437280535698,414.84932923316956,0.4405
937,224.36714071035385,414.7786194086075,0.4355
938,224.88763597607613,407.4879565834999,0.4385
939,226.26454702019691,411.2390604019165,0.44
940,223.70070213079453,405.1212469935417,0.4415
941,225.18578392267227,411.8404241204262,0.4265
942,226.3480874300003,407.72437858581543,0.426
943,226.09256115555763,407.1340597271919,0.43
944,224.8460651934147,417.487852036953,0.432
945,225.2267431616783,408.3180192708969,0.4315
946,223.723292440176,413.5017031431198,0.431
947,223.48839038610458,412.12668561935425,0.4315
948,224.92646506428719,411.32726591825485,0.427
949,225.0628453195095,409.6349244117737,0.428
950,223.65935173630714,415.49819219112396,0.433
951,223.24414637684822,412.549067735672,0.424
952,223.59817251563072,408.3438481092453,0.4355
953,224.08630910515785,406.33964747190475,0.4345
954,225.5099757015705,412.4526399374008,0.436
955,224.50531822443008,409.05477476119995,0.427
956,223.01063919067383,412.94398832321167,0.4345
957,222.87181785702705,418.4813326597214,0.429
958,222.38119220733643,414.6948484778404,0.4255
959,221.29688730835915,411.3260325193405,0.432
960,224.89443591237068,417.20910573005676,0.431
961,222.16055211424828,408.8118842244148,0.4385
962,223.71673560142517,411.5252351164818,0.437
963,223.1016607284546,410.9836167693138,0.4385
964,223.04066145420074,413.8177368044853,0.4355
965,220.67744451761246,410.63732373714447,0.4325
966,222.7919803261757,413.9774785041809,0.4455
967,219.97354850172997,412.71961122751236,0.431
968,220.97055798768997,412.10042679309845,0.433
969,220.6895304620266,404.72491163015366,0.444
970,221.91980257630348,405.22271049022675,0.441
971,222.41600719094276,406.3859347105026,0.434
972,224.0439511835575,410.60681051015854,0.442
973,221.10486149787903,412.47567653656006,0.4415
974,220.1748594045639,412.83116859197617,0.441
975,222.11847233772278,412.6744495034218,0.4315
976,220.36528646945953,419.85593926906586,0.429
977,222.66300281882286,414.30044186115265,0.4395
978,220.2963240146637,417.06866347789764,0.449
979,219.81284189224243,411.8479110598564,0.4355
980,218.9238061606884,409.9754549264908,0.4295
981,219.02347767353058,410.94411873817444,0.435
982,220.65022584795952,410.28239822387695,0.4295
983,221.77054738998413,415.72262609004974,0.4315
984,221.14000338315964,417.4042022228241,0.423
985,222.51167649030685,407.5340803861618,0.4355
986,219.0305051803589,415.9030065536499,0.439
987,220.36496695876122,413.82349371910095,0.445
988,220.4683248102665,411.0808206796646,0.4395
989,219.54282304644585,412.39665138721466,0.4335
990,218.71719002723694,410.743275642395,0.4305
991,218.34553316235542,412.0906391143799,0.443
992,218.8411186337471,409.3159685730934,0.434
993,220.52845790982246,409.051007270813,0.432
994,217.66919490695,410.6108925938606,0.4435
995,217.91111007332802,419.43309611082077,0.4185
996,219.2469724714756,409.8605440855026,0.4375
997,216.77104583382607,407.8768581151962,0.4335
998,218.900609344244,411.6441751718521,0.423
999,219.66221523284912,410.37396055459976,0.432
1000,218.20748794078827,410.05625307559967,0.433
1001,217.66845852136612,421.53302067518234,0.4295
1002,220.09427869319916,425.15487480163574,0.438
1003,216.5298732817173,411.93910187482834,0.4295
1004,216.82297950983047,415.3236972093582,0.439
1005,217.34217071533203,411.544728577137,0.438
1006,218.77321735024452,413.77120435237885,0.4335
1007,216.60137394070625,428.1082240343094,0.426
1008,217.94442412257195,414.4259304404259,0.4275
1009,217.53847762942314,414.1914628148079,0.4315
1010,217.6113061606884,408.57223385572433,0.4275
1011,217.5768314898014,414.2275004386902,0.433
1012,217.68191847205162,407.15140187740326,0.445
1013,217.37798491120338,411.99418091773987,0.4305
1014,215.2773265838623,418.0101447701454,0.434
1015,216.7955507338047,420.3761341571808,0.43
1016,217.36817517876625,417.32356828451157,0.435
1017,216.00518861413002,411.86880761384964,0.4355
1018,215.79657968878746,411.28682166337967,0.4325
1019,215.30947506427765,414.27683621644974,0.431
1020,215.81765195727348,412.2336315512657,0.434
1021,214.9682658314705,412.38879096508026,0.443
1022,215.3088942170143,413.58331948518753,0.438
1023,214.24318352341652,411.6522676348686,0.4325
1024,215.06499949097633,412.510577082634,0.4455
1025,216.83776333928108,411.39745223522186,0.4395
1026,213.49894800782204,412.7137267589569,0.439
1027,214.9993758201599,415.26456570625305,0.441
1028,214.00215676426888,410.81133806705475,0.4415
1029,214.8869113922119,413.0877620577812,0.4345
1030,214.91124495863914,418.26496654748917,0.429
1031,214.8126373887062,414.0631676912308,0.441
1032,215.11611360311508,408.609886944294,0.441
1033,214.4466158747673,410.1670966744423,0.4515
1034,212.87728860974312,418.64679884910583,0.4325
1035,213.39456522464752,412.00674629211426,0.435
1036,215.6926563680172,411.11778652668,0.431
1037,213.74689003825188,414.81621396541595,0.438
1038,213.33464112877846,416.3743575811386,0.442
1039,214.08090594410896,413.5943331718445,0.44
1040,214.8781889975071,412.3161379098892,0.4405
1041,214.86396902799606,411.1071140766144,0.4355
1042,211.0924949347973,415.0440400838852,0.44
1043,213.58379462361336,415.00996601581573,0.423
1044,211.52219027280807,409.2615035176277,0.438
1045,210.78109461069107,411.9876379966736,0.4285
1046,214.1595095694065,411.0325984954834,0.424
1047,212.59760361909866,406.36934953927994,0.441
1048,213.18986821174622,411.12817656993866,0.438
1049,212.05818313360214,415.03067022562027,0.434
1050,211.72254732251167,414.91685849428177,0.4235
1051,212.2026819884777,409.8307599425316,0.448
1052,212.87035843729973,412.21251571178436,0.4385
1053,212.46037819981575,412.7846638560295,0.429
1054,213.76473340392113,416.6558489203453,0.43
1055,212.20931509137154,411.68210262060165,0.429
1056,211.7984563410282,416.7777505517006,0.436
1057,211.1558853983879,410.59343802928925,0.439
1058,213.3046518266201,417.11710101366043,0.4265
1059,212.85912230610847,414.2542601823807,0.443
1060,213.09568428993225,411.947333753109,0.4285
1061,211.1201398074627,410.83297234773636,0.433
1062,210.69837257266045,418.00317001342773,0.4255
1063,210.20471626520157,417.98545134067535,0.424
1064,210.79481399059296,414.26841217279434,0.4305
1065,211.52031680941582,413.1260716319084,0.4205
1066,208.87273544073105,414.8570524454117,0.433
1067,210.98477002978325,420.8100627064705,0.429
1068,211.43733689188957,419.3991700410843,0.4405
1069,211.6666692495346,415.98467350006104,0.426
1070,213.18478536605835,411.66046595573425,0.44
1071,210.7092058956623,416.81444638967514,0.427
1072,210.02733480930328,417.1780968308449,0.4255
1073,211.4847593307495,424.11863565444946,0.4335
1074,209.86397597193718,418.8885966539383,0.4275
1075,208.88499465584755,412.550730407238,0.4305
1076,208.64894917607307,408.56018286943436,0.44
1077,210.90757456421852,419.2324882745743,0.4325
1078,210.614872276783,411.622564971447,0.4315
1079,207.86155572533607,415.6579696536064,0.431
1080,208.40968498587608,421.03078430891037,0.44
1081,209.86134576797485,413.3420607447624,0.4415
1082,207.8594773709774,416.3244840502739,0.4265
1083,208.1560012102127,419.01543539762497,0.4335
1084,209.41160610318184,418.2938932776451,0.424
1085,208.15803065896034,415.3320305943489,0.441
1086,209.61039000749588,420.7575735449791,0.4345
1087,207.11987373232841,419.5884553194046,0.426
1088,209.9319179058075,412.822712123394,0.431
1089,207.98953998088837,416.7513062953949,0.4315
1090,207.63427153229713,416.68929678201675,0.433
1091,206.23456206917763,414.4444964528084,0.428
1092,207.48812568187714,420.6013577580452,0.4335
1093,208.5331437587738,415.1390563249588,0.4405
1094,207.41176012158394,413.7439148426056,0.4345
1095,208.26652038097382,415.2947675585747,0.432
1096,208.7625111937523,416.4239473938942,0.4355
1097,208.15070101618767,414.8837314248085,0.432
1098,206.40447172522545,414.16691613197327,0.437
1099,205.34682074189186,410.91072100400925,0.4465
1100,207.02323552966118,415.2748086452484,0.442
1101,206.76564964652061,419.0200785398483,0.44
1102,207.53266024589539,410.5653575658798,0.432
1103,207.67386758327484,422.73228973150253,0.437
1104,207.4060278236866,416.78157955408096,0.4285
1105,206.13425770401955,417.43929010629654,0.432
1106,205.2329796552658,421.68109411001205,0.4325
1107,208.40447893738747,417.7567193508148,0.435
1108,207.77771651744843,417.9124745130539,0.4365
1109,206.69777762889862,411.4853135943413,0.4325
1110,204.29447397589684,417.8365092277527,0.4305
1111,205.08398672938347,420.026535987854,0.434
1112,205.61550784111023,422.63744646310806,0.4395
1113,205.56223705410957,420.8990071415901,0.432
1114,203.30219346284866,416.58043533563614,0.4345
1115,204.9730051457882,421.29721200466156,0.4355
1116,206.78743627667427,417.10841929912567,0.431
1117,205.32422322034836,423.14313608407974,0.425
1118,207.28391867876053,418.5916038155556,0.4395
1119,204.8435163795948,415.358755171299,0.4375
1120,203.40177363157272,418.3793938755989,0.443
1121,204.8325778245926,415.70289665460587,0.437
1122,204.18691709637642,415.9352728128433,0.44
1123,204.5420029759407,423.2035773396492,0.428
1124,204.77343627810478,414.37648940086365,0.4335
1125,204.73134943842888,417.07847172021866,0.44
1126,204.0023151934147,418.6873967051506,0.424
1127,204.40421786904335,414.41428577899933,0.4335
1128,203.33763879537582,415.5358692407608,0.4365
1129,204.29218277335167,416.2294436097145,0.434
1130,205.7592549622059,419.82174986600876,0.4375
1131,203.03500732779503,419.63647013902664,0.426
1132,202.6705683171749,424.4625871181488,0.439
1133,204.78776422142982,417.24823236465454,0.44
1134,202.1050422489643,414.157695710659,0.43
1135,204.38894614577293,418.21974527835846,0.43
1136,202.5972700715065,416.1655231118202,0.4375
1137,202.7179949581623,419.26814168691635,0.432
1138,203.9831737279892,415.45145350694656,0.452
1139,203.46688690781593,421.59216445684433,0.423
1140,200.53564018011093,418.8585053086281,0.435
1141,203.10818645358086,412.36554902791977,0.44
1142,203.5234914124012,415.3836662173271,0.448
1143,201.48587334156036,421.0177958011627,0.4325
1144,204.66526678204536,419.498758494854,0.4345
1145,202.14132809638977,422.70322263240814,0.428
1146,202.04687049984932,421.1802275776863,0.43
1147,202.14506742358208,418.9044048190117,0.421
1148,203.05274766683578,413.854023873806,0.4315
1149,201.43091425299644,413.287392616272,0.4325
1150,201.53693687915802,417.8152719140053,0.4365
1151,203.43418022990227,420.1038051247597,0.439
1152,202.19819509983063,413.40896558761597,0.4285
1153,201.70172613859177,418.20364224910736,0.4315
1154,199.84682682156563,418.4243692755699,0.4255
1155,199.42475932836533,417.3879829645157,0.439
1156,204.08744248747826,421.56657588481903,0.424
1157,201.93955036997795,418.03669983148575,0.435
1158,201.16643610596657,420.1263367533684,0.4255
1159,199.23579540848732,421.58792889118195,0.4415
1160,200.34154978394508,420.4460827112198,0.4245
1161,201.50730493664742,415.70040023326874,0.4345
1162,199.96781328320503,415.42111855745316,0.4375
1163,200.02355688810349,423.208676636219,0.426
1164,200.57693415880203,417.6687228679657,0.4275
1165,198.57716244459152,417.4099724292755,0.429
1166,198.93055081367493,418.0893947482109,0.4265
1167,200.45397028326988,418.8707058429718,0.43
1168,196.4527054131031,418.3035879731178,0.4415
1169,201.23655879497528,415.9781002998352,0.4255
1170,200.58914244174957,415.08303570747375,0.431
1171,199.40502336621284,423.3422403931618,0.438
1172,200.45290088653564,423.27316612005234,0.432
1173,197.39213186502457,425.3248578310013,0.4195
1174,199.31810346245766,419.50405967235565,0.4385
1175,199.02412730455399,418.960858464241,0.436
1176,201.03192979097366,425.2171918749809,0.439
1177,199.51320225000381,422.2189722061157,0.426
1178,200.7132532596588,414.9601547718048,0.434
1179,200.37201476097107,420.70825695991516,0.432
1180,195.91199284791946,417.14581072330475,0.433
1181,199.99936711788177,419.3414422273636,0.436
1182,197.47863465547562,419.5194801092148,0.4355
1183,199.6510752439499,418.6241163611412,0.4275
1184,199.001146286726,422.3814403414726,0.425
1185,202.3372769355774,417.51015931367874,0.44
1186,201.00258833169937,415.8886777162552,0.432
1187,199.76927530765533,428.95795929431915,0.428
1188,198.04955825209618,420.3017598390579,0.4265
1189,197.77890494465828,418.1175249218941,0.429
1190,197.8594323694706,427.0839725136757,0.424
1191,199.5974761247635,424.9855697751045,0.43
1192,196.21844950318336,416.1579030752182,0.431
1193,197.96042355895042,417.7867548465729,0.4285
1194,198.01352521777153,419.9393249154091,0.422
1195,197.10373789072037,418.58573466539383,0.4315
1196,196.36981320381165,421.26567232608795,0.433
1197,195.9060674905777,416.62910866737366,0.428
1198,197.83276677131653,415.28331458568573,0.432
1199,197.67392069101334,421.62685334682465,0.425
1200,195.40650135278702,420.5652202963829,0.4285
1201,197.3660262823105,422.91296911239624,0.4275
1202,198.50162833929062,421.87828224897385,0.439
1203,197.13431471586227,413.7417721748352,0.4525
1204,197.1059933900833,424.25968420505524,0.4325
1205,195.8021016716957,421.80963748693466,0.4355
1206,197.54050961136818,417.8562836050987,0.439
1207,198.51374700665474,420.4954227209091,0.437
1208,196.2990887761116,419.1531597971916,0.4265
1209,195.18477660417557,423.282105922699,0.4235
1210,196.3397896885872,422.2609032988548,0.426
1211,196.78563037514687,420.63644671440125,0.43
1212,198.4077392220497,428.95566749572754,0.43
1213,194.22207927703857,434.5179843902588,0.4355
1214,197.77241560816765,422.6842967271805,0.4315
1215,194.65312469005585,426.9192733168602,0.43
1216,196.1338730454445,418.90715181827545,0.438
1217,195.6770076751709,426.08399230241776,0.439
1218,195.34006333351135,417.38808715343475,0.4335
1219,196.70969179272652,419.8450491428375,0.4425
1220,193.78259807825089,419.360857963562,0.44
1221,196.53336411714554,428.22724437713623,0.4295
1222,193.7841011583805,421.51053071022034,0.436
1223,193.46330019831657,424.19932985305786,0.43
1224,194.20444649457932,425.9592353105545,0.426
1225,196.37515902519226,422.3875660896301,0.431
1226,195.33282566070557,415.45086693763733,0.433
1227,197.2624025940895,423.94850593805313,0.4355
1228,195.22241041064262,426.73494666814804,0.4255
1229,194.58846399188042,420.5448839664459,0.4325
1230,192.60810133814812,417.50931441783905,0.4315
1231,195.24938848614693,417.7039875984192,0.44
1232,195.634801030159,425.2582015991211,0.4225
1233,196.52329468727112,419.8389221429825,0.432
1234,194.4296360015869,419.2929948568344,0.4395
1235,194.19912686944008,420.8382666707039,0.4215
1236,193.27352580428123,431.18182015419006,0.4265
