cuda: True
Files already downloaded and verified
Files already downloaded and verified
2000
Epoch: 218 Val Acc: 0.472
Epoch 219 Train Loss: 371.5200172662735
Epoch: 219 True Loss: 463.12581008672714
Epoch: 219 Val Acc: 0.475
Epoch 220 Train Loss: 369.94675076007843
Epoch: 220 True Loss: 462.4301553964615
Epoch: 220 Val Acc: 0.465
Epoch 221 Train Loss: 371.08646458387375
Epoch: 221 True Loss: 462.7964571714401
Epoch: 221 Val Acc: 0.479
Epoch 222 Train Loss: 370.28483587503433
Epoch: 222 True Loss: 463.1401937007904
Epoch: 222 Val Acc: 0.481
Epoch 223 Train Loss: 369.6958589553833
Epoch: 223 True Loss: 461.4651098847389
Epoch: 223 Val Acc: 0.473
Epoch 224 Train Loss: 369.5284196138382
Epoch: 224 True Loss: 462.78920316696167
Epoch: 224 Val Acc: 0.471
Epoch 225 Train Loss: 368.1216393709183
Epoch: 225 True Loss: 462.3068581223488
Epoch: 225 Val Acc: 0.474
Epoch 226 Train Loss: 367.42862969636917
Epoch: 226 True Loss: 465.0242297053337
Epoch: 226 Val Acc: 0.4685
Epoch 227 Train Loss: 368.71028250455856
Epoch: 227 True Loss: 460.8156467080116
Epoch: 227 Val Acc: 0.4645
Epoch 228 Train Loss: 366.6682338118553
Epoch: 228 True Loss: 459.18094247579575
Epoch: 228 Val Acc: 0.477
Epoch 229 Train Loss: 366.8970273733139
Epoch: 229 True Loss: 459.9204807281494
Epoch: 229 Val Acc: 0.4685
Epoch 230 Train Loss: 367.8279364705086
Epoch: 230 True Loss: 462.08866184949875
Epoch: 230 Val Acc: 0.4645
Epoch 231 Train Loss: 366.4391496181488
Epoch: 231 True Loss: 462.80712455511093
Epoch: 231 Val Acc: 0.4785
Epoch 232 Train Loss: 364.4386332631111
Epoch: 232 True Loss: 458.8658712506294
Epoch: 232 Val Acc: 0.476
Epoch 233 Train Loss: 366.8685463666916
Epoch: 233 True Loss: 457.2172319293022
Epoch: 233 Val Acc: 0.4725
Epoch 234 Train Loss: 365.6219318509102
Epoch: 234 True Loss: 458.44056791067123
Epoch: 234 Val Acc: 0.4735
Epoch 235 Train Loss: 363.91373777389526
Epoch: 235 True Loss: 458.2357446551323
Epoch: 235 Val Acc: 0.4785
Epoch 236 Train Loss: 365.18738144636154
Epoch: 236 True Loss: 458.3013314604759
Epoch: 236 Val Acc: 0.473
Epoch 237 Train Loss: 364.585180580616
Epoch: 237 True Loss: 460.4902583360672
Epoch: 237 Val Acc: 0.4735
Epoch 238 Train Loss: 364.2657378911972
Epoch: 238 True Loss: 459.48305386304855
Epoch: 238 Val Acc: 0.4655
Epoch 239 Train Loss: 363.6952250599861
Epoch: 239 True Loss: 461.90034288167953
Epoch: 239 Val Acc: 0.4675
Epoch 240 Train Loss: 363.9622092843056
Epoch: 240 True Loss: 459.1367177963257
Epoch: 240 Val Acc: 0.4655
Epoch 241 Train Loss: 362.9467884898186
Epoch: 241 True Loss: 459.2047013640404
Epoch: 241 Val Acc: 0.4675
Epoch 242 Train Loss: 362.10696613788605
Epoch: 242 True Loss: 460.00124061107635
Epoch: 242 Val Acc: 0.4725
Epoch 243 Train Loss: 363.2800191640854
Epoch: 243 True Loss: 457.89638888835907
Epoch: 243 Val Acc: 0.465
Epoch 244 Train Loss: 363.22780507802963
Epoch: 244 True Loss: 456.51222229003906
Epoch: 244 Val Acc: 0.473
Epoch 245 Train Loss: 362.918822824955
Epoch: 245 True Loss: 457.1364635229111
Epoch: 245 Val Acc: 0.476
Epoch 246 Train Loss: 361.33190482854843
Epoch: 246 True Loss: 455.4066916704178
Epoch: 246 Val Acc: 0.478
Epoch 247 Train Loss: 361.8723016381264
Epoch: 247 True Loss: 459.1230780482292
Epoch: 247 Val Acc: 0.4775
Epoch 248 Train Loss: 361.21311390399933
Epoch: 248 True Loss: 456.1955443620682
Epoch: 248 Val Acc: 0.4715
Epoch 249 Train Loss: 360.6058087348938
Epoch: 249 True Loss: 456.3665392398834
Epoch: 249 Val Acc: 0.464
Epoch 250 Train Loss: 360.5911121368408
Epoch: 250 True Loss: 456.0848904848099
Epoch: 250 Val Acc: 0.474
Epoch 251 Train Loss: 360.7864789366722
Epoch: 251 True Loss: 454.5924583077431
Epoch: 251 Val Acc: 0.4685
Epoch 252 Train Loss: 359.16287672519684
Epoch: 252 True Loss: 459.61758732795715
Epoch: 252 Val Acc: 0.4725
Epoch 253 Train Loss: 359.4936954975128
Epoch: 253 True Loss: 457.2545100450516
Epoch: 253 Val Acc: 0.4645
Epoch 254 Train Loss: 361.23997700214386
Epoch: 254 True Loss: 458.792541205883
Epoch: 254 Val Acc: 0.4655
Epoch 255 Train Loss: 360.0239079594612
Epoch: 255 True Loss: 453.91763550043106
Epoch: 255 Val Acc: 0.472
Epoch 256 Train Loss: 360.1098847389221
Epoch: 256 True Loss: 454.6025235056877
Epoch: 256 Val Acc: 0.474
Epoch 257 Train Loss: 358.729621052742
Epoch: 257 True Loss: 454.35353553295135
Epoch: 257 Val Acc: 0.4695
Epoch 258 Train Loss: 358.99725449085236
Epoch: 258 True Loss: 456.1011459827423
Epoch: 258 Val Acc: 0.467
Epoch 259 Train Loss: 359.0733277797699
Epoch: 259 True Loss: 454.5854858160019
Epoch: 259 Val Acc: 0.4645
Epoch 260 Train Loss: 357.5874252319336
Epoch: 260 True Loss: 454.2108984589577
Epoch: 260 Val Acc: 0.467
Epoch 261 Train Loss: 357.79453402757645
Epoch: 261 True Loss: 452.1948300600052
Epoch: 261 Val Acc: 0.4735
Epoch 262 Train Loss: 358.68976867198944
Epoch: 262 True Loss: 454.943078994751
Epoch: 262 Val Acc: 0.465
Epoch 263 Train Loss: 357.57983154058456
Epoch: 263 True Loss: 453.484118103981
Epoch: 263 Val Acc: 0.475
Epoch 264 Train Loss: 356.3403018116951
Epoch: 264 True Loss: 455.47031581401825
Epoch: 264 Val Acc: 0.468
Epoch 265 Train Loss: 355.46827787160873
Epoch: 265 True Loss: 453.9984427690506
Epoch: 265 Val Acc: 0.4705
Epoch 266 Train Loss: 357.3325255513191
Epoch: 266 True Loss: 454.12556540966034
Epoch: 266 Val Acc: 0.4695
Epoch 267 Train Loss: 355.2617634534836
Epoch: 267 True Loss: 454.85452568531036
Epoch: 267 Val Acc: 0.4765
Epoch 268 Train Loss: 356.867523252964
Epoch: 268 True Loss: 452.76539009809494
Epoch: 268 Val Acc: 0.472
Epoch 269 Train Loss: 355.9021597504616
Epoch: 269 True Loss: 454.5914913415909
Epoch: 269 Val Acc: 0.4655
Epoch 270 Train Loss: 355.20290982723236
Epoch: 270 True Loss: 453.10892963409424
Epoch: 270 Val Acc: 0.4685
Epoch 271 Train Loss: 355.6092366576195
Epoch: 271 True Loss: 452.23745507001877
Epoch: 271 Val Acc: 0.472
Epoch 272 Train Loss: 354.16518998146057
Epoch: 272 True Loss: 453.0097400546074
Epoch: 272 Val Acc: 0.4735
Epoch 273 Train Loss: 355.36298567056656
Epoch: 273 True Loss: 451.6704059243202
Epoch: 273 Val Acc: 0.471
Epoch 274 Train Loss: 356.5119763612747
Epoch: 274 True Loss: 452.596693277359
Epoch: 274 Val Acc: 0.479
Epoch 275 Train Loss: 355.58938843011856
Epoch: 275 True Loss: 450.0367171764374
Epoch: 275 Val Acc: 0.4705
Epoch 276 Train Loss: 352.84609204530716
Epoch: 276 True Loss: 453.46379232406616
Epoch: 276 Val Acc: 0.461
Epoch 277 Train Loss: 352.7547656297684
Epoch: 277 True Loss: 456.38863092660904
Epoch: 277 Val Acc: 0.47
Epoch 278 Train Loss: 354.8685662150383
Epoch: 278 True Loss: 451.4514956474304
Epoch: 278 Val Acc: 0.4685
Epoch 279 Train Loss: 353.84828144311905
Epoch: 279 True Loss: 451.75650215148926
Epoch: 279 Val Acc: 0.4655
Epoch 280 Train Loss: 352.759742975235
Epoch: 280 True Loss: 451.1142648458481
Epoch: 280 Val Acc: 0.472
Epoch 281 Train Loss: 352.5567999482155
Epoch: 281 True Loss: 451.04401552677155
Epoch: 281 Val Acc: 0.4675
Epoch 282 Train Loss: 351.3803038597107
Epoch: 282 True Loss: 452.1609026789665
Epoch: 282 Val Acc: 0.467
Epoch 283 Train Loss: 351.45152670145035
Epoch: 283 True Loss: 450.55593729019165
Epoch: 283 Val Acc: 0.466
Epoch 284 Train Loss: 351.60072726011276
Epoch: 284 True Loss: 448.69546115398407
Epoch: 284 Val Acc: 0.465
Epoch 285 Train Loss: 351.7258073091507
Epoch: 285 True Loss: 451.87868493795395
Epoch: 285 Val Acc: 0.4655
Epoch 286 Train Loss: 351.0027195215225
Epoch: 286 True Loss: 450.23807740211487
Epoch: 286 Val Acc: 0.47
Epoch 287 Train Loss: 352.0156598687172
Epoch: 287 True Loss: 454.3338545560837
Epoch: 287 Val Acc: 0.465
Epoch 288 Train Loss: 352.40227341651917
Epoch: 288 True Loss: 448.5923892259598
Epoch: 288 Val Acc: 0.467
Epoch 289 Train Loss: 351.1926915049553
Epoch: 289 True Loss: 450.4478388428688
Epoch: 289 Val Acc: 0.47
Epoch 290 Train Loss: 351.42254424095154
Epoch: 290 True Loss: 451.94336169958115
Epoch: 290 Val Acc: 0.473
Epoch 291 Train Loss: 350.6403487920761
Epoch: 291 True Loss: 450.06716018915176
Epoch: 291 Val Acc: 0.468
Epoch 292 Train Loss: 349.1363946199417
Epoch: 292 True Loss: 450.48771691322327
Epoch: 292 Val Acc: 0.469
Epoch 293 Train Loss: 349.7092854976654
Epoch: 293 True Loss: 449.7297292947769
Epoch: 293 Val Acc: 0.47
Epoch 294 Train Loss: 350.15770214796066
Epoch: 294 True Loss: 453.89410454034805
Epoch: 294 Val Acc: 0.4625
Epoch 295 Train Loss: 349.77232283353806
Epoch: 295 True Loss: 447.641082406044
Epoch: 295 Val Acc: 0.47
Epoch 296 Train Loss: 348.78780364990234
Epoch: 296 True Loss: 450.4672845005989
Epoch: 296 Val Acc: 0.4695
Epoch 297 Train Loss: 349.406476855278
Epoch: 297 True Loss: 447.80457150936127
Epoch: 297 Val Acc: 0.472
Epoch 298 Train Loss: 349.0168247818947
Epoch: 298 True Loss: 450.2015764117241
Epoch: 298 Val Acc: 0.471
Epoch 299 Train Loss: 346.69477850198746
Epoch: 299 True Loss: 448.42184841632843
Epoch: 299 Val Acc: 0.4595
Epoch 300 Train Loss: 348.54038828611374
Epoch: 300 True Loss: 448.366138279438
Epoch: 300 Val Acc: 0.4675
Epoch 301 Train Loss: 349.47203892469406
Epoch: 301 True Loss: 448.1354796886444
Epoch: 301 Val Acc: 0.48
Epoch 302 Train Loss: 347.5093312859535
Epoch: 302 True Loss: 449.5092561841011
Epoch: 302 Val Acc: 0.4685
Epoch 303 Train Loss: 347.90528005361557
Epoch: 303 True Loss: 448.74010717868805
Epoch: 303 Val Acc: 0.462
Epoch 304 Train Loss: 348.30170851945877
Epoch: 304 True Loss: 448.19803112745285
Epoch: 304 Val Acc: 0.4685
Epoch 305 Train Loss: 348.318838596344
Epoch: 305 True Loss: 449.06291687488556
Epoch: 305 Val Acc: 0.47
Epoch 306 Train Loss: 348.58369278907776
Epoch: 306 True Loss: 450.60233718156815
Epoch: 306 Val Acc: 0.4765
Epoch 307 Train Loss: 348.6425613760948
Epoch: 307 True Loss: 448.60337418317795
Epoch: 307 Val Acc: 0.465
Epoch 308 Train Loss: 347.5312839746475
Epoch: 308 True Loss: 449.69387423992157
Epoch: 308 Val Acc: 0.4725
Epoch 309 Train Loss: 346.7544758319855
Epoch: 309 True Loss: 449.3872420191765
Epoch: 309 Val Acc: 0.458
Epoch 310 Train Loss: 347.60946774482727
Epoch: 310 True Loss: 448.4905889034271
Epoch: 310 Val Acc: 0.4695
Epoch 311 Train Loss: 345.75134468078613
Epoch: 311 True Loss: 449.1079483628273
Epoch: 311 Val Acc: 0.469
Epoch 312 Train Loss: 346.3861280679703
Epoch: 312 True Loss: 447.19449830055237
Epoch: 312 Val Acc: 0.4605
Epoch 313 Train Loss: 344.7081062197685
Epoch: 313 True Loss: 451.523186147213
Epoch: 313 Val Acc: 0.4625
Epoch 314 Train Loss: 343.9362870454788
Epoch: 314 True Loss: 448.4298877120018
Epoch: 314 Val Acc: 0.4735
Epoch 315 Train Loss: 344.4609460234642
Epoch: 315 True Loss: 447.2103946208954
Epoch: 315 Val Acc: 0.4645
Epoch 316 Train Loss: 345.9017962217331
Epoch: 316 True Loss: 448.9603044986725
Epoch: 316 Val Acc: 0.457
Epoch 317 Train Loss: 344.67525893449783
Epoch: 317 True Loss: 447.3850330710411
Epoch: 317 Val Acc: 0.4735
Epoch 318 Train Loss: 344.2235859632492
Epoch: 318 True Loss: 449.68412697315216
Epoch: 318 Val Acc: 0.464
Epoch 319 Train Loss: 345.2332447171211
Epoch: 319 True Loss: 447.35173720121384
Epoch: 319 Val Acc: 0.4735
Epoch 320 Train Loss: 343.87778002023697
Epoch: 320 True Loss: 445.3292255997658
Epoch: 320 Val Acc: 0.4645
Epoch 321 Train Loss: 344.361403465271
Epoch: 321 True Loss: 443.8219983577728
Epoch: 321 Val Acc: 0.4655
Epoch 322 Train Loss: 343.9296795129776
Epoch: 322 True Loss: 448.39660942554474
Epoch: 322 Val Acc: 0.4715
Epoch 323 Train Loss: 344.0770819783211
Epoch: 323 True Loss: 446.5302287340164
Epoch: 323 Val Acc: 0.4595
Epoch 324 Train Loss: 345.04858738183975
Epoch: 324 True Loss: 446.03673523664474
Epoch: 324 Val Acc: 0.4655
Epoch 325 Train Loss: 342.66483199596405
Epoch: 325 True Loss: 447.5894531607628
Epoch: 325 Val Acc: 0.4695
Epoch 326 Train Loss: 342.42532628774643
Epoch: 326 True Loss: 448.23430371284485
Epoch: 326 Val Acc: 0.4675
Epoch 327 Train Loss: 343.3245524764061
Epoch: 327 True Loss: 446.5082065463066
Epoch: 327 Val Acc: 0.4715
Epoch 328 Train Loss: 343.13845229148865
Epoch: 328 True Loss: 449.16765850782394
Epoch: 328 Val Acc: 0.466
Epoch 329 Train Loss: 343.5048881173134
Epoch: 329 True Loss: 447.617450773716
Epoch: 329 Val Acc: 0.4705
Epoch 330 Train Loss: 342.097821354866
Epoch: 330 True Loss: 445.6901926398277
Epoch: 330 Val Acc: 0.4625
Epoch 331 Train Loss: 342.902404487133
Epoch: 331 True Loss: 443.64349353313446
Epoch: 331 Val Acc: 0.4705
Epoch 332 Train Loss: 341.8460581898689
Epoch: 332 True Loss: 442.984839618206
Epoch: 332 Val Acc: 0.4655
Epoch 333 Train Loss: 342.40527552366257
Epoch: 333 True Loss: 446.11873549222946
Epoch: 333 Val Acc: 0.464
Epoch 334 Train Loss: 342.04406601190567
Epoch: 334 True Loss: 443.1161903142929
Epoch: 334 Val Acc: 0.462
Epoch 335 Train Loss: 341.275533080101
Epoch: 335 True Loss: 444.53856760263443
Epoch: 335 Val Acc: 0.467
Epoch 336 Train Loss: 341.7473347187042
Epoch: 336 True Loss: 447.32684671878815
Epoch: 336 Val Acc: 0.4665
Epoch 337 Train Loss: 340.3435278534889
Epoch: 337 True Loss: 443.74992775917053
Epoch: 337 Val Acc: 0.463
Epoch 338 Train Loss: 340.36048567295074
Epoch: 338 True Loss: 447.20399659872055
Epoch: 338 Val Acc: 0.467
Epoch 339 Train Loss: 341.56927675008774
Epoch: 339 True Loss: 441.0543000102043
Epoch: 339 Val Acc: 0.477
Epoch 340 Train Loss: 340.4778725504875
Epoch: 340 True Loss: 446.2028720378876
Epoch: 340 Val Acc: 0.4705
Epoch 341 Train Loss: 340.4902505874634
Epoch: 341 True Loss: 444.31584173440933
Epoch: 341 Val Acc: 0.476
Epoch 342 Train Loss: 340.60954320430756
Epoch: 342 True Loss: 444.46608489751816
Epoch: 342 Val Acc: 0.4695
Epoch 343 Train Loss: 340.9911828637123
Epoch: 343 True Loss: 443.21515011787415
Epoch: 343 Val Acc: 0.478
Epoch 344 Train Loss: 339.89332658052444
Epoch: 344 True Loss: 441.6768591403961
Epoch: 344 Val Acc: 0.469
Epoch 345 Train Loss: 341.2976551055908
Epoch: 345 True Loss: 442.90705293416977
Epoch: 345 Val Acc: 0.472
Epoch 346 Train Loss: 339.2621246576309
Epoch: 346 True Loss: 443.8057077527046
Epoch: 346 Val Acc: 0.4755
Epoch 347 Train Loss: 338.6860896348953
Epoch: 347 True Loss: 446.40927320718765
Epoch: 347 Val Acc: 0.458
Epoch 348 Train Loss: 339.4176517724991
Epoch: 348 True Loss: 441.67452359199524
Epoch: 348 Val Acc: 0.4645
Epoch 349 Train Loss: 339.2996854186058
Epoch: 349 True Loss: 444.12529838085175
Epoch: 349 Val Acc: 0.461
Epoch 350 Train Loss: 338.58539283275604
Epoch: 350 True Loss: 445.1953595876694
Epoch: 350 Val Acc: 0.469
Epoch 351 Train Loss: 338.74654203653336
Epoch: 351 True Loss: 438.0581322312355
Epoch: 351 Val Acc: 0.4705
Epoch 352 Train Loss: 338.10714292526245
Epoch: 352 True Loss: 446.1690409183502
Epoch: 352 Val Acc: 0.463
Epoch 353 Train Loss: 338.88291627168655
Epoch: 353 True Loss: 441.9709786772728
Epoch: 353 Val Acc: 0.458
Epoch 354 Train Loss: 337.3786206841469
Epoch: 354 True Loss: 441.7593728899956
Epoch: 354 Val Acc: 0.4615
Epoch 355 Train Loss: 338.52193999290466
Epoch: 355 True Loss: 443.3865279555321
Epoch: 355 Val Acc: 0.471
Epoch 356 Train Loss: 338.59676080942154
Epoch: 356 True Loss: 444.0585039258003
Epoch: 356 Val Acc: 0.4565
Epoch 357 Train Loss: 336.5282279253006
Epoch: 357 True Loss: 444.49505734443665
Epoch: 357 Val Acc: 0.4645
Epoch 358 Train Loss: 336.85054314136505
Epoch: 358 True Loss: 441.6761768460274
Epoch: 358 Val Acc: 0.466
Epoch 359 Train Loss: 335.0770753622055
Epoch: 359 True Loss: 443.17420667409897
Epoch: 359 Val Acc: 0.466
Epoch 360 Train Loss: 335.49383264780045
Epoch: 360 True Loss: 443.93868267536163
Epoch: 360 Val Acc: 0.465
Epoch 361 Train Loss: 337.3774328827858
Epoch: 361 True Loss: 442.97898602485657
Epoch: 361 Val Acc: 0.4675
Epoch 362 Train Loss: 336.83906185626984
Epoch: 362 True Loss: 445.0775081515312
Epoch: 362 Val Acc: 0.463
Epoch 363 Train Loss: 336.4501942396164
Epoch: 363 True Loss: 445.1810891032219
Epoch: 363 Val Acc: 0.4615
Epoch 364 Train Loss: 337.2494726777077
Epoch: 364 True Loss: 441.62179201841354
Epoch: 364 Val Acc: 0.467
Epoch 365 Train Loss: 335.3749017715454
Epoch: 365 True Loss: 441.8331579566002
Epoch: 365 Val Acc: 0.468
Epoch 366 Train Loss: 335.870658159256
Epoch: 366 True Loss: 443.026349902153
Epoch: 366 Val Acc: 0.468
Epoch 367 Train Loss: 336.4216579794884
Epoch: 367 True Loss: 445.0475382208824
Epoch: 367 Val Acc: 0.451
Epoch 368 Train Loss: 335.8037760257721
Epoch: 368 True Loss: 443.24823701381683
Epoch: 368 Val Acc: 0.464
Epoch 369 Train Loss: 336.3575881719589
Epoch: 369 True Loss: 443.5200638771057
Epoch: 369 Val Acc: 0.4605
Epoch 370 Train Loss: 335.0048283934593
Epoch: 370 True Loss: 440.13539719581604
Epoch: 370 Val Acc: 0.461
Epoch 371 Train Loss: 336.7325004339218
Epoch: 371 True Loss: 438.77439045906067
Epoch: 371 Val Acc: 0.4665
Epoch 372 Train Loss: 333.66478234529495
Epoch: 372 True Loss: 446.980923473835
Epoch: 372 Val Acc: 0.4625
Epoch 373 Train Loss: 334.91046726703644
Epoch: 373 True Loss: 444.9470596909523
Epoch: 373 Val Acc: 0.471
Epoch 374 Train Loss: 334.55428606271744
Epoch: 374 True Loss: 441.64897006750107
Epoch: 374 Val Acc: 0.4625
Epoch 375 Train Loss: 334.24139100313187
Epoch: 375 True Loss: 439.7544259428978
Epoch: 375 Val Acc: 0.4585
Epoch 376 Train Loss: 333.83098459243774
Epoch: 376 True Loss: 444.2951187491417
Epoch: 376 Val Acc: 0.4655
Epoch 377 Train Loss: 333.08098417520523
Epoch: 377 True Loss: 440.1406831741333
Epoch: 377 Val Acc: 0.46
Epoch 378 Train Loss: 333.2084324359894
Epoch: 378 True Loss: 440.33930963277817
Epoch: 378 Val Acc: 0.472
Epoch 379 Train Loss: 333.9153533577919
Epoch: 379 True Loss: 438.83419930934906
Epoch: 379 Val Acc: 0.4605
Epoch 380 Train Loss: 333.8007026910782
Epoch: 380 True Loss: 440.1011573076248
Epoch: 380 Val Acc: 0.4595
Epoch 381 Train Loss: 333.51299715042114
Epoch: 381 True Loss: 447.9086012840271
Epoch: 381 Val Acc: 0.456
Epoch 382 Train Loss: 332.87291502952576
Epoch: 382 True Loss: 441.3802016377449
Epoch: 382 Val Acc: 0.467
Epoch 383 Train Loss: 332.33993339538574
Epoch: 383 True Loss: 440.4384294748306
Epoch: 383 Val Acc: 0.4625
Epoch 384 Train Loss: 334.25333976745605
Epoch: 384 True Loss: 444.3134740591049
Epoch: 384 Val Acc: 0.4575
Epoch 385 Train Loss: 333.843658387661
Epoch: 385 True Loss: 440.9555761218071
Epoch: 385 Val Acc: 0.461
Epoch 386 Train Loss: 332.08432960510254
Epoch: 386 True Loss: 438.9767565727234
Epoch: 386 Val Acc: 0.4665
Epoch 387 Train Loss: 333.4154375195503
Epoch: 387 True Loss: 440.1656423807144
Epoch: 387 Val Acc: 0.462
Epoch 388 Train Loss: 330.56155705451965
Epoch: 388 True Loss: 441.38648360967636
Epoch: 388 Val Acc: 0.4685
Epoch 389 Train Loss: 331.4988438487053
Epoch: 389 True Loss: 441.3664609193802
Epoch: 389 Val Acc: 0.456
Epoch 390 Train Loss: 333.27779054641724
Epoch: 390 True Loss: 441.6825003027916
Epoch: 390 Val Acc: 0.4625
Epoch 391 Train Loss: 331.8870579004288
Epoch: 391 True Loss: 436.98292005062103
Epoch: 391 Val Acc: 0.4665
Epoch 392 Train Loss: 331.4059355854988
Epoch: 392 True Loss: 441.8312523961067
Epoch: 392 Val Acc: 0.465
Epoch 393 Train Loss: 330.8945413827896
Epoch: 393 True Loss: 436.00225126743317
Epoch: 393 Val Acc: 0.459
Epoch 394 Train Loss: 331.54500579833984
Epoch: 394 True Loss: 443.5013195872307
Epoch: 394 Val Acc: 0.4665
Epoch 395 Train Loss: 331.07622534036636
Epoch: 395 True Loss: 440.13732558488846
Epoch: 395 Val Acc: 0.458
Epoch 396 Train Loss: 331.6603881120682
Epoch: 396 True Loss: 441.18028819561005
Epoch: 396 Val Acc: 0.4585
Epoch 397 Train Loss: 330.04603016376495
Epoch: 397 True Loss: 439.4332151412964
Epoch: 397 Val Acc: 0.4595
Epoch 398 Train Loss: 330.21294528245926
Epoch: 398 True Loss: 437.53409284353256
Epoch: 398 Val Acc: 0.461
Epoch 399 Train Loss: 330.88362538814545
Epoch: 399 True Loss: 437.706085562706
Epoch: 399 Val Acc: 0.46
Epoch 400 Train Loss: 329.27760434150696
Epoch: 400 True Loss: 440.54064470529556
Epoch: 400 Val Acc: 0.46
Epoch 401 Train Loss: 330.5594463944435
Epoch: 401 True Loss: 442.2442682981491
Epoch: 401 Val Acc: 0.467
Epoch 402 Train Loss: 327.0586969256401
Epoch: 402 True Loss: 440.1499027609825
Epoch: 402 Val Acc: 0.457
Epoch 403 Train Loss: 329.1706262230873
Epoch: 403 True Loss: 440.4485511779785
Epoch: 403 Val Acc: 0.454
Epoch 404 Train Loss: 329.60458701848984
Epoch: 404 True Loss: 438.26271146535873
Epoch: 404 Val Acc: 0.4655
Epoch 405 Train Loss: 330.4321298003197
Epoch: 405 True Loss: 436.76381570100784
Epoch: 405 Val Acc: 0.459
Epoch 406 Train Loss: 329.2107698917389
Epoch: 406 True Loss: 441.7578582763672
Epoch: 406 Val Acc: 0.462
Epoch 407 Train Loss: 326.9918412566185
Epoch: 407 True Loss: 442.5327144265175
Epoch: 407 Val Acc: 0.459
Epoch 408 Train Loss: 327.7634521126747
Epoch: 408 True Loss: 441.5218372941017
Epoch: 408 Val Acc: 0.4575
Epoch 409 Train Loss: 327.8244634270668
Epoch: 409 True Loss: 438.965743124485
Epoch: 409 Val Acc: 0.4645
Epoch 410 Train Loss: 329.85646963119507
Epoch: 410 True Loss: 438.92543613910675
Epoch: 410 Val Acc: 0.469
Epoch 411 Train Loss: 327.6091110110283
Epoch: 411 True Loss: 437.54171872138977
Epoch: 411 Val Acc: 0.469
Epoch 412 Train Loss: 325.7966774702072
Epoch: 412 True Loss: 438.7187618613243
Epoch: 412 Val Acc: 0.46
Epoch 413 Train Loss: 327.3391470313072
Epoch: 413 True Loss: 440.6221981048584
Epoch: 413 Val Acc: 0.465
Epoch 414 Train Loss: 326.7787476181984
Epoch: 414 True Loss: 439.0951482653618
Epoch: 414 Val Acc: 0.4645
Epoch 415 Train Loss: 327.089262008667
Epoch: 415 True Loss: 442.2899007201195
Epoch: 415 Val Acc: 0.464
Epoch 416 Train Loss: 327.64770632982254
Epoch: 416 True Loss: 440.96383559703827
Epoch: 416 Val Acc: 0.4615
Epoch 417 Train Loss: 329.0127806663513
Epoch: 417 True Loss: 438.5819134116173
Epoch: 417 Val Acc: 0.4575
Epoch 418 Train Loss: 326.67697536945343
Epoch: 418 True Loss: 435.74660021066666
Epoch: 418 Val Acc: 0.459
Epoch 419 Train Loss: 327.98310738801956
Epoch: 419 True Loss: 435.6997433900833
Epoch: 419 Val Acc: 0.4655
Epoch 420 Train Loss: 325.83682376146317
Epoch: 420 True Loss: 437.742504298687
Epoch: 420 Val Acc: 0.4625
Epoch 421 Train Loss: 325.58279436826706
Epoch: 421 True Loss: 437.2129083275795
Epoch: 421 Val Acc: 0.468
Epoch 422 Train Loss: 326.2660543322563
Epoch: 422 True Loss: 438.8712497353554
Epoch: 422 Val Acc: 0.4575
Epoch 423 Train Loss: 324.48535817861557
Epoch: 423 True Loss: 435.12488079071045
Epoch: 423 Val Acc: 0.4665
Epoch 424 Train Loss: 325.04685056209564
Epoch: 424 True Loss: 439.4136993288994
Epoch: 424 Val Acc: 0.457
Epoch 425 Train Loss: 325.84063029289246
Epoch: 425 True Loss: 441.4169080853462
Epoch: 425 Val Acc: 0.462
Epoch 426 Train Loss: 326.3435552716255
Epoch: 426 True Loss: 437.98107439279556
Epoch: 426 Val Acc: 0.468
Epoch 427 Train Loss: 327.5345468521118
Epoch: 427 True Loss: 439.246238052845
Epoch: 427 Val Acc: 0.456
Epoch 428 Train Loss: 326.12521862983704
Epoch: 428 True Loss: 439.85794991254807
Epoch: 428 Val Acc: 0.463
Epoch 429 Train Loss: 327.35429644584656
Epoch: 429 True Loss: 437.4862825870514
Epoch: 429 Val Acc: 0.4605
Epoch 430 Train Loss: 323.39933133125305
Epoch: 430 True Loss: 436.6150940656662
Epoch: 430 Val Acc: 0.465
Epoch 431 Train Loss: 324.66939401626587
Epoch: 431 True Loss: 436.9742255806923
Epoch: 431 Val Acc: 0.4575
Epoch 432 Train Loss: 324.30715668201447
Epoch: 432 True Loss: 436.9780949950218
Epoch: 432 Val Acc: 0.4615
Epoch 433 Train Loss: 325.18999379873276
Epoch: 433 True Loss: 439.02746254205704
Epoch: 433 Val Acc: 0.4655
Epoch 434 Train Loss: 323.695370554924
Epoch: 434 True Loss: 437.94285732507706
Epoch: 434 Val Acc: 0.4655
Epoch 435 Train Loss: 324.82330763339996
Epoch: 435 True Loss: 435.6115911602974
Epoch: 435 Val Acc: 0.466
Epoch 436 Train Loss: 324.0278336405754
Epoch: 436 True Loss: 431.99366372823715
Epoch: 436 Val Acc: 0.4655
Epoch 437 Train Loss: 322.63983941078186
Epoch: 437 True Loss: 441.4908340573311
Epoch: 437 Val Acc: 0.4655
Epoch 438 Train Loss: 324.86415696144104
Epoch: 438 True Loss: 441.52594071626663
Epoch: 438 Val Acc: 0.459
